1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,2.904079999999999995e-01,6.000000000000000000e+00,1.610000000000000000e+02,7.823219999999999619e-01,1.486849000000000087e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,7.067020000000000524e-01,2.300000000000000000e+01,2.150000000000000000e+02,2.043149999999999966e-01,1.702201000000000075e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,5.595989999999999576e-01,4.200000000000000000e+01,3.570000000000000000e+02,5.363909999999999512e-01,4.019127499999999742e+01
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,7.979429999999999579e-01,2.000000000000000000e+01,1.500000000000000000e+01,5.850739999999999830e-01,1.034369200000000077e+01
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,4.861590000000000078e-01,5.000000000000000000e+01,2.900000000000000000e+02,4.049050000000000149e-01,1.698477000000000015e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,2.976280000000000037e-01,1.300000000000000000e+01,4.810000000000000000e+02,7.582980000000000276e-01,2.909765000000000157e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,2.196700000000000041e-02,2.200000000000000000e+01,8.500000000000000000e+01,1.370429999999999982e-01,2.622885000000000133e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,5.813800000000000218e-02,2.700000000000000000e+01,5.000000000000000000e+00,2.528790000000000204e-01,4.289998999999999896e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,5.167270000000000474e-01,3.000000000000000000e+01,1.390000000000000000e+02,5.430380000000000207e-01,1.272461999999999982e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,3.236379999999999812e-01,3.300000000000000000e+01,4.890000000000000000e+02,4.923770000000000091e-01,1.975261499999999870e+01
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,5.230909999999999727e-01,4.600000000000000000e+01,1.970000000000000000e+02,8.704269999999999508e-01,2.338873099999999994e+01
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,5.017409999999999926e-01,1.500000000000000000e+01,4.150000000000000000e+02,2.745300000000000171e-02,1.750807000000000002e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,6.373389999999999889e-01,7.000000000000000000e+00,3.410000000000000000e+02,4.474009999999999931e-01,1.723316999999999988e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,4.398480000000000167e-01,1.900000000000000000e+01,4.670000000000000000e+02,4.432729999999999726e-01,2.298764999999999947e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,3.288999999999999823e-03,2.500000000000000000e+01,1.830000000000000000e+02,2.853539999999999965e-01,3.126361999999999863e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,3.865089999999999915e-01,4.700000000000000000e+01,3.840000000000000000e+02,4.017640000000000100e-01,2.283199000000000201e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,6.249639999999999640e-01,3.100000000000000000e+01,2.570000000000000000e+02,8.102930000000000410e-01,3.169670999999999950e+01
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,5.530289999999999928e-01,4.300000000000000000e+01,2.640000000000000000e+02,4.505930000000000213e-01,1.496053000000000077e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,4.285140000000000060e-01,8.000000000000000000e+00,2.290000000000000000e+02,3.122710000000000208e-01,1.763778000000000068e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,6.455299999999999927e-02,1.900000000000000000e+01,3.200000000000000000e+02,7.391130000000000200e-01,1.316767000000000021e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,6.833900000000000530e-01,1.800000000000000000e+01,3.090000000000000000e+02,6.512499999999999956e-01,6.231149000000000271e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,8.525049999999999573e-01,3.600000000000000000e+01,4.430000000000000000e+02,3.883000000000000167e-03,2.191371000000000180e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,8.423589999999999689e-01,9.000000000000000000e+00,7.400000000000000000e+01,3.002799999999999914e-01,1.108079000000000036e+01
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,3.661099999999999771e-02,2.500000000000000000e+01,1.730000000000000000e+02,6.836780000000000079e-01,1.391319999999999890e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,4.501049999999999773e-01,3.400000000000000000e+01,1.320000000000000000e+02,4.190579999999999861e-01,1.410948000000000091e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,5.079749999999999543e-01,3.800000000000000000e+01,3.520000000000000000e+02,7.217820000000000347e-01,1.837485000000000035e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,2.076220000000000010e-01,3.800000000000000000e+01,3.780000000000000000e+02,1.444719999999999893e-01,1.508191999999999977e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,1.929859999999999909e-01,4.400000000000000000e+01,2.830000000000000000e+02,1.390280000000000127e-01,1.672322000000000086e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,4.214080000000000048e-01,4.100000000000000000e+01,2.410000000000000000e+02,9.077100000000000446e-02,1.686401999999999957e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,1.141510000000000025e-01,2.400000000000000000e+01,4.950000000000000000e+02,7.267419999999999991e-01,2.855211000000000165e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,6.170130000000000337e-01,2.200000000000000000e+01,1.000000000000000000e+01,3.751169999999999782e-01,1.049814000000000025e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,2.758550000000000169e-01,3.000000000000000000e+01,1.270000000000000000e+02,7.634769999999999612e-01,1.449181999999999970e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,9.082199999999999995e-02,1.900000000000000000e+01,3.060000000000000000e+02,5.901520000000000099e-01,1.505220999999999920e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,8.113899999999999446e-01,2.900000000000000000e+01,4.910000000000000000e+02,6.239400000000000501e-01,4.939569099999999935e+01
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,4.792150000000000021e-01,1.400000000000000000e+01,1.080000000000000000e+02,1.781139999999999946e-01,1.432773000000000074e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,7.675600000000000200e-01,3.700000000000000000e+01,2.080000000000000000e+02,6.056970000000000409e-01,3.712048999999999932e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,3.745240000000000236e-01,9.000000000000000000e+00,3.920000000000000000e+02,5.228599999999999914e-01,1.487863300000000066e+01
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,1.623120000000000118e-01,5.000000000000000000e+00,9.700000000000000000e+01,8.902930000000000010e-01,1.620076999999999989e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,3.962419999999999831e-01,1.800000000000000000e+01,3.890000000000000000e+02,8.853290000000000326e-01,2.095115999999999978e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,4.654490000000000016e-01,3.000000000000000000e+00,6.000000000000000000e+01,3.484670000000000267e-01,1.393235000000000001e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,7.436700000000000255e-02,7.000000000000000000e+00,2.050000000000000000e+02,8.403399999999999759e-02,1.618880000000000097e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,8.161730000000000373e-01,2.600000000000000000e+01,8.100000000000000000e+01,5.080270000000000064e-01,1.990289999999999893e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,2.435070000000000012e-01,3.600000000000000000e+01,4.250000000000000000e+02,1.058599999999999958e-01,2.017171999999999965e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,8.460680000000000422e-01,3.200000000000000000e+01,3.370000000000000000e+02,5.647400000000000336e-02,1.431729000000000029e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,8.927239999999999620e-01,2.300000000000000000e+01,4.780000000000000000e+02,7.349400000000000377e-01,1.383378889999999899e+02
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,6.918410000000000393e-01,2.100000000000000000e+01,5.800000000000000000e+01,8.004940000000000389e-01,1.202316000000000074e+01
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,8.222420000000000284e-01,2.100000000000000000e+01,2.720000000000000000e+02,3.841499999999999915e-01,2.508798000000000084e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,7.595319999999999849e-01,3.700000000000000000e+01,3.010000000000000000e+02,4.700170000000000181e-01,1.520491999999999955e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,3.239600000000000118e-02,4.300000000000000000e+01,2.300000000000000000e+01,3.107199999999999893e-02,2.940736999999999934e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,4.198479999999999990e-01,3.300000000000000000e+01,1.640000000000000000e+02,3.365969999999999795e-01,1.620808999999999944e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,6.927400000000000224e-02,2.600000000000000000e+01,4.400000000000000000e+02,5.037449999999999983e-01,1.954463000000000061e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,8.356519999999999504e-01,3.500000000000000000e+01,1.660000000000000000e+02,8.195970000000000200e-01,3.647384900000000130e+01
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,4.962610000000000077e-01,1.500000000000000000e+01,5.100000000000000000e+01,4.783769999999999967e-01,1.273190000000000044e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,8.836289999999999978e-01,4.900000000000000000e+01,1.240000000000000000e+02,2.298999999999999932e-01,1.480236000000000107e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,5.454290000000000527e-01,2.400000000000000000e+01,3.660000000000000000e+02,3.803650000000000087e-01,1.912781000000000065e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,1.522570000000000034e-01,4.000000000000000000e+00,3.400000000000000000e+01,7.943100000000000160e-02,1.597583999999999893e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,4.593039999999999901e-01,4.200000000000000000e+01,4.120000000000000000e+02,5.585860000000000269e-01,2.036614000000000146e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,3.063100000000000267e-01,2.100000000000000000e+01,4.610000000000000000e+02,8.050749999999999851e-01,2.255224000000000117e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,1.456700000000000009e-02,2.700000000000000000e+01,2.260000000000000000e+02,5.567889999999999784e-01,1.745170000000000110e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,5.749980000000000091e-01,1.200000000000000000e+01,2.690000000000000000e+02,5.740690000000000515e-01,1.458004999999999995e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,8.028349999999999653e-01,2.400000000000000000e+01,4.500000000000000000e+01,4.352869999999999795e-01,1.037576999999999972e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,3.433519999999999905e-01,4.800000000000000000e+01,3.580000000000000000e+02,3.268570000000000086e-01,1.498107300000000031e+01
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,6.553590000000000249e-01,1.100000000000000000e+01,2.420000000000000000e+02,6.115380000000000260e-01,1.572810000000000041e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,5.509079999999999533e-01,4.600000000000000000e+01,4.520000000000000000e+02,8.344369999999999843e-01,5.118350000000000399e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,8.695829999999999949e-01,4.300000000000000000e+01,4.750000000000000000e+02,3.916890000000000094e-01,2.394832000000000072e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,3.005789999999999851e-01,5.000000000000000000e+01,4.900000000000000000e+01,2.421069999999999889e-01,1.382179999999999964e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,8.787009999999999543e-01,6.000000000000000000e+00,3.460000000000000000e+02,1.307030000000000136e-01,1.516548999999999925e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,1.580330000000000068e-01,3.200000000000000000e+01,7.000000000000000000e+01,5.519589999999999774e-01,1.784683999999999937e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,2.272319999999999895e-01,1.300000000000000000e+01,2.610000000000000000e+02,7.094460000000000210e-01,1.655508999999999897e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,5.945049999999999502e-01,3.400000000000000000e+01,1.540000000000000000e+02,1.552540000000000031e-01,1.537134000000000000e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,6.972690000000000277e-01,3.200000000000000000e+01,8.600000000000000000e+01,8.269849999999999701e-01,1.765403699999999887e+01
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,4.652400000000000285e-02,4.500000000000000000e+01,1.940000000000000000e+02,8.773480000000000167e-01,1.689270999999999967e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,7.083099999999999952e-01,1.200000000000000000e+01,2.600000000000000000e+01,2.004039999999999988e-01,1.276659999999999906e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,6.869579999999999576e-01,3.400000000000000000e+01,3.720000000000000000e+02,1.944660000000000000e-01,2.163778000000000201e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,7.706539999999999502e-01,2.900000000000000000e+01,4.020000000000000000e+02,2.218769999999999909e-01,2.115406999999999815e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,8.720069999999999766e-01,3.100000000000000000e+01,4.340000000000000000e+02,7.309499999999999331e-02,1.848389999999999977e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,2.003749999999999976e-01,4.000000000000000000e+01,4.440000000000000000e+02,7.067970000000000086e-01,2.349247999999999781e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,6.511820000000000386e-01,4.000000000000000000e+00,1.470000000000000000e+02,1.700129999999999975e-01,1.256601999999999997e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,6.729709999999999859e-01,2.900000000000000000e+01,1.910000000000000000e+02,1.123939999999999939e-01,1.477027000000000090e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,6.454349999999999810e-01,3.800000000000000000e+01,3.600000000000000000e+01,1.452999999999999951e-02,2.652124000000000148e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,2.868390000000000106e-01,4.400000000000000000e+01,4.070000000000000000e+02,1.894780000000000075e-01,2.069464999999999932e+01
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,8.325620000000000243e-01,3.900000000000000000e+01,3.770000000000000000e+02,7.009980000000000100e-01,7.902347000000000321e+01
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,6.189270000000000049e-01,3.500000000000000000e+01,1.800000000000000000e+01,5.808290000000000397e-01,9.927000000000000268e-01
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,3.249020000000000241e-01,3.600000000000000000e+01,4.230000000000000000e+02,1.120799999999999921e-02,2.851785000000000014e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,5.116129999999999844e-01,1.200000000000000000e+01,1.320000000000000000e+02,1.836700000000000138e-02,2.067381999999999831e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,4.341720000000000024e-01,1.100000000000000000e+01,3.330000000000000000e+02,6.761549999999999505e-01,1.760288999999999993e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,3.924560000000000271e-01,4.700000000000000000e+01,2.800000000000000000e+01,8.288410000000000499e-01,1.025927000000000033e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,5.380819999999999492e-01,4.000000000000000000e+01,2.940000000000000000e+02,8.544950000000000045e-01,2.498053000000000079e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,7.443419999999999481e-01,1.200000000000000000e+01,2.810000000000000000e+02,5.192959999999999798e-01,1.568308000000000035e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,7.742090000000000360e-01,2.100000000000000000e+01,2.520000000000000000e+02,1.164250000000000007e-01,1.650036999999999976e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,1.103599999999999998e-01,9.000000000000000000e+00,3.440000000000000000e+02,3.571239999999999970e-01,2.684498000000000051e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,4.841880000000000073e-01,3.100000000000000000e+01,1.360000000000000000e+02,4.679840000000000111e-01,1.354753000000000096e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,7.391619999999999857e-01,3.000000000000000000e+01,4.200000000000000000e+02,5.948149999999999826e-01,6.861635999999999846e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,3.818550000000000000e-01,4.100000000000000000e+01,2.250000000000000000e+02,2.260600000000000109e-01,9.339109999999999800e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,2.655660000000000243e-01,4.900000000000000000e+01,1.860000000000000000e+02,3.323820000000000108e-01,1.919675999999999938e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,7.853179999999999605e-01,3.300000000000000000e+01,4.730000000000000000e+02,8.467989999999999684e-01,1.352367189999999937e+02
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,3.413800000000000168e-01,4.500000000000000000e+01,3.250000000000000000e+02,4.089579999999999882e-01,1.669062000000000046e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,3.497899999999999898e-01,4.800000000000000000e+01,3.820000000000000000e+02,6.356990000000000141e-01,1.971994999999999942e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,7.873809999999999976e-01,2.400000000000000000e+01,1.440000000000000000e+02,5.332820000000000338e-01,1.536697999999999897e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,1.464759999999999951e-01,2.900000000000000000e+01,3.230000000000000000e+02,7.494439999999999991e-01,1.821973000000000065e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,4.454480000000000106e-01,2.300000000000000000e+01,4.500000000000000000e+02,1.619569999999999899e-01,2.721734999999999793e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,8.980339999999999989e-01,3.500000000000000000e+01,9.500000000000000000e+01,2.592570000000000152e-01,1.489557999999999938e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,6.049600000000000533e-01,1.500000000000000000e+01,2.760000000000000000e+02,6.561350000000000238e-01,1.639048999999999978e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,7.360400000000000276e-01,4.200000000000000000e+01,2.110000000000000000e+02,3.640209999999999835e-01,1.382414999999999949e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,4.069519999999999804e-01,2.200000000000000000e+01,4.000000000000000000e+02,4.589079999999999826e-01,2.115556999999999910e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,5.039099999999999829e-02,2.700000000000000000e+01,4.640000000000000000e+02,8.965100000000000291e-01,2.541803300000000121e+01
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,1.029469999999999968e-01,1.100000000000000000e+01,4.300000000000000000e+01,6.681489999999999929e-01,1.849561000000000011e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,7.544290000000000163e-01,2.800000000000000000e+01,4.840000000000000000e+02,2.495699999999999863e-01,2.406750000000000167e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,2.361699999999999910e-01,4.600000000000000000e+01,4.990000000000000000e+02,3.694589999999999819e-01,2.656544299999999836e+01
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,4.120329999999999826e-01,4.500000000000000000e+01,9.000000000000000000e+01,1.209770000000000012e-01,2.070145000000000124e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,7.963299999999999546e-02,2.500000000000000000e+01,2.490000000000000000e+02,8.428309999999999969e-01,1.561849999999999961e+00
1.000000000000000000e+00,1.280000000000000000e+02,5.000000000000000000e+00,2.524950000000000250e-01,1.700000000000000000e+01,1.200000000000000000e+02,4.833250000000000046e-01,1.355701999999999963e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,6.719580000000000553e-01,3.900000000000000000e+01,3.700000000000000000e+02,4.234269999999999978e-01,1.873475000000000001e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,1.749449999999999894e-01,3.800000000000000000e+01,6.700000000000000000e+01,7.692620000000000013e-01,1.305498000000000047e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,2.219379999999999964e-01,1.000000000000000000e+01,3.610000000000000000e+02,6.164570000000000327e-01,1.460635199999999934e+01
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,8.987299999999999456e-02,5.000000000000000000e+00,2.670000000000000000e+02,7.501529999999999587e-01,2.113614000000000104e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,1.247719999999999940e-01,1.000000000000000000e+01,2.480000000000000000e+02,2.781359999999999943e-01,2.548322999999999894e+00
1.000000000000000000e+00,1.280000000000000000e+02,3.000000000000000000e+00,2.796600000000000127e-02,3.500000000000000000e+01,4.080000000000000000e+02,6.646840000000000526e-01,2.205032999999999799e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,2.134739999999999971e-01,1.500000000000000000e+01,2.190000000000000000e+02,4.539300000000000279e-02,3.085535999999999834e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,5.931999999999999496e-01,9.000000000000000000e+00,3.490000000000000000e+02,6.757599999999999718e-02,2.760250000000000092e+00
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,1.877449999999999952e-01,5.000000000000000000e+00,1.560000000000000000e+02,6.461729999999999974e-01,1.796915000000000040e+00
1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+00,4.708109999999999795e-01,4.000000000000000000e+01,1.780000000000000000e+02,6.874069999999999903e-01,1.671591099999999841e+01
1.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,6.337190000000000323e-01,4.000000000000000000e+00,1.050000000000000000e+02,2.987839999999999940e-01,1.392638000000000043e+00
1.000000000000000000e+00,1.280000000000000000e+02,4.000000000000000000e+00,3.684729999999999950e-01,6.000000000000000000e+00,3.160000000000000000e+02,7.964109999999999800e-01,1.710178999999999894e+00
